Landing Page,Source,Sessions,% New Sessions,New Users,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue,Ecommerce Conversion Rate
/loi/desi,calarts.on.worldcat.org,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/desi,catalegbiblioteca.museudeldisseny.cat,7,100.00%,7,0.00%,10.43,0:00:46,0,$0.00,0.00%
/loi/desi,clientcenter.serialssolutions.com,7,0.00%,0,0.00%,3.14,0:00:51,0,$0.00,0.00%
/loi/desi,cm7ly9cu9w.search.serialssolutions.com,7,0.00%,0,0.00%,2.14,0:00:18,0,$0.00,0.00%
/loi/desi,dropbox.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/desi,eds.b.ebscohost.com.ezproxy.aut.ac.nz,7,100.00%,7,0.00%,41.57,0:08:58,0,$0.00,0.00%
/loi/desi,ezproxy.ait.ie,7,0.00%,0,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/desi,ezproxy.orex.es,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/desi,ezproxy.taylors.edu.my,7,100.00%,7,0.00%,4.14,0:27:11,0,$0.00,0.00%
/loi/desi,federation.vuw.ac.nz,7,100.00%,7,0.00%,6.29,0:00:14,0,$0.00,0.00%
/loi/desi,findtext.library.nd.edu,7,100.00%,7,0.00%,4.14,0:00:04,0,$0.00,0.00%
/loi/desi,folk.ntnu.no,7,100.00%,7,0.00%,10.43,0:02:57,0,$0.00,0.00%
/loi/desi,fr.wikipedia.org,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/desi,guides.nscad.ca,7,0.00%,0,0.00%,4.14,0:00:46,0,$0.00,0.00%
/loi/desi,hw4sm7zh5k.search.serialssolutions.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/desi,hz9pj6fe4t.search.serialssolutions.com,7,100.00%,7,0.00%,4.14,0:00:03,0,$0.00,0.00%
/loi/desi,idp.brunel.ac.uk,7,0.00%,0,0.00%,29.14,0:12:29,0,$0.00,0.00%
/loi/desi,idp.kuleuven.be,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/desi,idp.u.washington.edu,7,0.00%,0,0.00%,8.29,0:00:34,0,$0.00,0.00%
/loi/desi,int.search.tb.ask.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/desi,intranet.som.com,7,100.00%,7,0.00%,4.14,0:01:10,0,$0.00,0.00%
/loi/desi,jaeonline.org,7,100.00%,7,0.00%,12.43,0:16:18,0,$0.00,0.00%
/loi/desi,jnd.org,7,0.00%,0,0.00%,4.14,0:00:17,0,$0.00,0.00%
/loi/desi,keep.google.com,7,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/desi,lib.uop.edu.jo,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/desi,libra.kaist.ac.kr:8005,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/desi,libraries.colorado.edu,7,100.00%,7,0.00%,4.14,0:00:07,0,$0.00,0.00%
/loi/desi,library.snu.edu.in,7,100.00%,7,0.00%,4.14,0:00:52,0,$0.00,0.00%
/loi/desi,librarycat.risd.edu,7,0.00%,0,0.00%,87.29,0:28:26,0,$0.00,0.00%
/loi/desi,librarycatalog.lau.edu.lb,7,100.00%,7,0.00%,31.14,0:38:46,0,$0.00,0.00%
/loi/desi,libwebpac.yuntech.edu.tw,7,100.00%,7,0.00%,14.57,0:03:28,0,$0.00,0.00%
/loi/desi,linus.lib.uts.edu.au.ezproxy.lib.uts.edu.au,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/desi,login.du.idm.oclc.org,7,100.00%,7,0.00%,4.14,0:00:12,0,$0.00,0.00%
/loi/desi,login.ezproxy.lb.polyu.edu.hk,7,100.00%,7,0.00%,7.29,0:01:00,0,$0.00,0.00%
/loi/desi,login.libezp2.utar.edu.my,7,100.00%,7,0.00%,3.14,0:00:23,0,$0.00,0.00%
/loi/desi,m.riss.kr,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/desi,m.sogou.com,7,100.00%,7,0.00%,3.14,0:08:07,0,$0.00,0.00%
/loi/desi,mica.primo.exlibrisgroup.com,7,0.00%,0,0.00%,2.14,0:00:25,0,$0.00,0.00%
/loi/desi,mon.alma.exlibrisgroup.com,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/desi,msso.lib.nccu.edu.tw,7,100.00%,7,0.00%,4.14,0:00:01,0,$0.00,0.00%
/loi/desi,ntu.primo.exlibrisgroup.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/desi,opurl.bib.umontreal.ca:9003,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/desi,owens.mit.edu,7,100.00%,7,0.00%,4.14,0:11:41,0,$0.00,0.00%
/loi/desi,p3410-sfx.lib.ncku.edu.tw.er.lib.ncku.edu.tw:2048,7,100.00%,7,0.00%,10.43,0:04:34,0,$0.00,0.00%
/loi/desi,paolopatelli.com,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/desi,qut.primo.exlibrisgroup.com,7,100.00%,7,0.00%,4.14,0:00:11,0,$0.00,0.00%
/loi/desi,scholar.google.fi,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/desi,scholar.google.no,7,0.00%,0,0.00%,29.14,0:17:32,0,$0.00,0.00%
/loi/desi,search.library.ucdavis.edu,7,100.00%,7,0.00%,9.43,0:02:48,0,$0.00,0.00%
/loi/desi,sfx.biblio.polimi.it:3210,7,0.00%,0,0.00%,10.43,0:01:14,0,$0.00,0.00%
/loi/desi,sfx.lib.ncku.edu.tw:3410,7,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/desi,sfxeu11.hosted.exlibrisgroup.com,7,0.00%,0,0.00%,2.14,0:00:18,0,$0.00,0.00%
/loi/desi,sfxhosted.exlibrisgroup.com,7,0.00%,0,0.00%,18.71,0:11:18,0,$0.00,0.00%
/loi/desi,sfxna12.hosted.exlibrisgroup.com,7,100.00%,7,0.00%,8.29,0:00:50,0,$0.00,0.00%
/loi/desi,sheridan.summon.serialssolutions.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/desi,shib-idp.ucl.ac.uk,7,100.00%,7,0.00%,35.29,0:06:43,0,$0.00,0.00%
/loi/desi,shibboleth.ohio.edu,7,100.00%,7,0.00%,4.14,0:00:07,0,$0.00,0.00%
/loi/desi,sl4tb4rv5r.search.serialssolutions.com,7,100.00%,7,0.00%,12.43,0:03:06,0,$0.00,0.00%
/loi/desi,sogou,7,100.00%,7,0.00%,6.29,0:14:45,0,$0.00,0.00%
/loi/desi,spitzmueller.org,7,100.00%,7,0.00%,6.29,0:00:48,0,$0.00,0.00%
/loi/desi,sso-cas.rmit.edu.au,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/desi,sso.newschool.edu,7,0.00%,0,0.00%,6.29,0:00:20,0,$0.00,0.00%
/loi/desi,student.segi.edu.my,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/desi,taylors.my.libguides.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/desi,tw.search.yahoo.com,7,100.00%,7,0.00%,6.29,0:00:59,0,$0.00,0.00%
/loi/desi,ucdavis.userservices.exlibrisgroup.com,7,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/desi,ue8fp8rk9n.search.serialssolutions.com,7,100.00%,7,0.00%,5.14,0:01:04,0,$0.00,0.00%
/loi/desi,unige.alma.exlibrisgroup.com,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/desi,uonline.newcastle.edu.au,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/desi,vg5ly4ql7e.search.serialssolutions.com,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/desi,waikato-primo.hosted.exlibrisgroup.com,7,0.00%,0,0.00%,7.29,0:03:34,0,$0.00,0.00%
/loi/desi,web.a.ebscohost.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/dint,(direct),138,52.90%,73,10.87%,5.22,0:03:22,0,$0.00,0.00%
/loi/dint,mitpressjournals.org,58,0.00%,0,12.07%,25.48,0:18:42,0,$0.00,0.00%
/loi/dint,mit-stag.literatumonline.com,36,0.00%,0,19.44%,21.64,0:21:48,0,$0.00,0.00%
/loi/dint,google,29,51.72%,15,0.00%,3.52,0:00:07,0,$0.00,0.00%
/loi/dint,doi.org,22,0.00%,0,0.00%,8.59,0:01:23,0,$0.00,0.00%
/loi/dint,mitpress.mit.edu,22,0.00%,0,0.00%,171.36,0:45:14,0,$0.00,0.00%
/loi/dint,atozloader.ebsco.com,15,46.67%,7,0.00%,6.33,0:06:01,0,$0.00,0.00%
/loi/dint,info.slis.indiana.edu,7,100.00%,7,0.00%,6.29,0:02:17,0,$0.00,0.00%
/loi/dint,jira.atypon.com,7,0.00%,0,0.00%,5.14,0:07:50,0,$0.00,0.00%
/loi/dram,Twitter,"9,673",56.28%,"5,444",92.02%,1.12,0:00:52,0,$0.00,0.00%
/loi/dram,google,"4,571",61.45%,"2,809",13.54%,6.77,0:02:56,0,$0.00,0.00%
/loi/dram,Adwords,"1,434",98.47%,"1,412",73.08%,1.38,0:00:12,0,$0.00,0.00%
/loi/dram,(direct),"1,368",80.85%,"1,106",22.88%,4.85,0:01:55,0,$0.00,0.00%
/loi/dram,Facebook,386,86.79%,335,88.60%,1.15,0:00:01,0,$0.00,0.00%
/loi/dram,en.wikipedia.org,167,56.89%,95,0.00%,7.84,0:03:12,0,$0.00,0.00%
/loi/dram,bing,160,72.50%,116,0.00%,5.82,0:04:49,0,$0.00,0.00%
/loi/dram,app.lms.unimelb.edu.au,102,21.57%,22,0.00%,4.5,0:01:02,0,$0.00,0.00%
/loi/dram,guides.osu.edu,87,75.86%,66,8.05%,3.01,0:00:29,0,$0.00,0.00%
/loi/dram,JSTOR Daily,51,86.27%,44,56.86%,3,0:00:27,0,$0.00,0.00%
/loi/dram,mitpressjournals.mit.edu,36,0.00%,0,0.00%,7.28,0:00:33,0,$0.00,0.00%
/loi/dram,en.m.wikipedia.org,29,51.72%,15,24.14%,2.76,0:07:48,0,$0.00,0.00%
/loi/dram,ezb.uni-regensburg.de,29,100.00%,29,51.72%,2.52,0:00:10,0,$0.00,0.00%
/loi/dram,prospero.murdoch.edu.au,29,24.14%,7,0.00%,7.52,0:01:14,0,$0.00,0.00%
/loi/dram,eds.a.ebscohost.com,22,68.18%,15,0.00%,3.32,0:00:17,0,$0.00,0.00%
/loi/dram,m.facebook.com,22,100.00%,22,31.82%,1.64,0:00:20,0,$0.00,0.00%
/loi/dram,mitpress.mit.edu,22,0.00%,0,0.00%,5.27,0:01:22,0,$0.00,0.00%
/loi/dram,yahoo,22,100.00%,22,0.00%,9.27,0:08:53,0,$0.00,0.00%
/loi/dram,10.0.0.7,15,100.00%,15,0.00%,3.4,0:00:12,0,$0.00,0.00%
/loi/dram,bc.userservices.exlibrisgroup.com,15,100.00%,15,0.00%,10.67,0:00:43,0,$0.00,0.00%
/loi/dram,com.google.android.gm,15,0.00%,0,0.00%,1.93,0:00:18,0,$0.00,0.00%
/loi/dram,cv8kl8wa9k.search.serialssolutions.com,15,0.00%,0,46.67%,1.47,<00:00:01,0,$0.00,0.00%
/loi/dram,ejournals.ebsco.com,15,46.67%,7,46.67%,1.47,0:00:00,0,$0.00,0.00%
/loi/dram,ejournals.ebsco.com.proxy-remote.galib.uga.edu,15,46.67%,7,0.00%,13.6,0:09:12,0,$0.00,0.00%
/loi/dram,franklinfurnace.org,15,100.00%,15,0.00%,5.8,0:00:26,0,$0.00,0.00%
/loi/DRAM,google,15,0.00%,0,0.00%,8.73,0:00:47,0,$0.00,0.00%
/loi/dram,libguides.collegeforcreativestudies.edu,15,100.00%,15,0.00%,1.93,0:00:06,0,$0.00,0.00%
/loi/dram,mail.google.com,15,100.00%,15,0.00%,2.93,0:07:12,0,$0.00,0.00%
/loi/dram,mariabuszek.com,15,46.67%,7,0.00%,2.93,0:00:03,0,$0.00,0.00%
/loi/dram,mitpressjournals.org,15,0.00%,0,0.00%,44.67,0:17:35,0,$0.00,0.00%
/loi/dram,nscd.ac.uk,15,0.00%,0,0.00%,3.87,0:00:26,0,$0.00,0.00%
/loi/dram,ontappod.com,15,100.00%,15,0.00%,5.8,0:00:41,0,$0.00,0.00%
/loi/dram,researchgate.net,15,100.00%,15,0.00%,3.87,0:00:57,0,$0.00,0.00%
/loi/dram,sfx.unimelb.hosted.exlibrisgroup.com,15,0.00%,0,0.00%,6.8,0:01:12,0,$0.00,0.00%
/loi/dram,sfxeu07.hosted.exlibrisgroup.com,15,100.00%,15,0.00%,3.87,0:00:31,0,$0.00,0.00%
/loi/dram,uosc.primo.exlibrisgroup.com,15,46.67%,7,0.00%,3.87,0:01:53,0,$0.00,0.00%
/loi/dram,voyager.falmouth.ac.uk,15,46.67%,7,0.00%,7.27,0:00:59,0,$0.00,0.00%
/loi/dram,web.a.ebscohost.com,15,46.67%,7,0.00%,1.93,<00:00:01,0,$0.00,0.00%
/loi/dram,archive.ritcs.be,7,100.00%,7,0.00%,6.29,0:00:55,0,$0.00,0.00%
/loi/dram,aud.ac.in,7,0.00%,0,0.00%,25,0:04:02,0,$0.00,0.00%
/loi/dram,azteca.cichcu.unam.mx:8991,7,0.00%,0,0.00%,5.14,0:00:08,0,$0.00,0.00%
/loi/dram,cat.lib.unimelb.edu.au,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/dram,ch6fq5nx8x.search.serialssolutions.com,7,0.00%,0,0.00%,3.14,0:00:18,0,$0.00,0.00%
/loi/dram,cmpcp.ac.uk,7,0.00%,0,0.00%,2.14,0:00:16,0,$0.00,0.00%
/loi/dram,depaul.share.worldcat.org,7,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/dram,digibib.net,7,100.00%,7,0.00%,10.43,0:01:35,0,$0.00,0.00%
/loi/dram,documents.routledge-interactive.s3.amazonaws.com,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/dram,dramaturgija.adu.hr,7,100.00%,7,0.00%,14.57,0:01:02,0,$0.00,0.00%
/loi/dram,ecosia.org,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/dram,eds-b-ebscohost-com.ezp.lib.unimelb.edu.au,7,0.00%,0,0.00%,6.29,0:01:23,0,$0.00,0.00%
/loi/dram,ejournals.ebsco.com.ezproxy.falmouth.ac.uk,7,100.00%,7,0.00%,4.14,0:00:20,0,$0.00,0.00%
/loi/dram,email,7,100.00%,7,0.00%,11.43,0:48:12,0,$0.00,0.00%
/loi/dram,eu.alma.exlibrisgroup.com,7,100.00%,7,0.00%,5.14,0:00:43,0,$0.00,0.00%
/loi/dram,ev7su4gn4p.search.serialssolutions.com,7,100.00%,7,0.00%,6.29,0:00:23,0,$0.00,0.00%
/loi/dram,go.openathens.net,7,100.00%,7,0.00%,4.14,0:00:26,0,$0.00,0.00%
/loi/dram,graded.follettdestiny.com,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/dram,hk.search.yahoo.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/dram,hosted.verticalresponse.com,7,0.00%,0,0.00%,17.71,0:07:37,0,$0.00,0.00%
/loi/dram,icc-skl.primo.exlibrisgroup.com,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/dram,iifilologicas.unam.mx,7,0.00%,0,0.00%,11.43,0:02:41,0,$0.00,0.00%
/loi/dram,intranet.aud.local,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/dram,jira.atypon.com,7,0.00%,0,0.00%,33.29,1:30:28,0,$0.00,0.00%
/loi/dram,jweb.kinokuniya.co.jp,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/dram,libguides.lib.ouhk.edu.hk,7,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/dram,login.libproxy.helsinki.fi,7,100.00%,7,0.00%,18.71,0:03:14,0,$0.00,0.00%
/loi/dram,login.library.dmu.ac.uk,7,0.00%,0,0.00%,4.14,0:00:23,0,$0.00,0.00%
/loi/dram,login.stanford.edu,7,0.00%,0,0.00%,8.29,0:01:10,0,$0.00,0.00%
/loi/dram,mediatheque.cnd.fr,7,100.00%,7,0.00%,6.29,0:01:11,0,$0.00,0.00%
/loi/dram,miar.ub.edu,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/dram,mit-test.literatumonline.com,7,0.00%,0,0.00%,4.14,0:22:48,0,$0.00,0.00%
/loi/dram,orotlib.exlibris.co.il,7,100.00%,7,0.00%,4.14,0:00:48,0,$0.00,0.00%
/loi/dram,pt.m.wikipedia.org,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/dram,pt.wikipedia.org,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/dram,resolver.ebscohost.com,7,100.00%,7,0.00%,8.29,0:02:49,0,$0.00,0.00%
/loi/dram,scholar.google.co.uk,7,0.00%,0,0.00%,4.14,0:00:22,0,$0.00,0.00%
/loi/dram,scholar.google.com,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/dram,searchencrypt.com,7,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/dram,sfx.carli.illinois.edu,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/dram,sfx.lib.ouhk.edu.hk,7,0.00%,0,0.00%,2.14,0:01:15,0,$0.00,0.00%
/loi/dram,sfx.nelliportaali.fi.helios.uta.fi,7,0.00%,0,0.00%,6.29,0:00:37,0,$0.00,0.00%
/loi/dram,sfx.nutn.edu.tw,7,0.00%,0,0.00%,8.29,0:03:38,0,$0.00,0.00%
/loi/dram,tisch.nyu.edu,7,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/dram,ucelinks.cdlib.org:8888,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/dram,uci.primo.exlibrisgroup.com,7,0.00%,0,0.00%,3.14,0:00:25,0,$0.00,0.00%
/loi/dram,ulrichsweb.serialssolutions.com,7,0.00%,0,0.00%,4.14,0:00:14,0,$0.00,0.00%
/loi/dram,webmail.nscd.ac.uk,7,100.00%,7,0.00%,4.14,0:00:21,0,$0.00,0.00%
/loi/dram,zr7av6yc4v.search.serialssolutions.com,7,100.00%,7,0.00%,16.57,0:03:55,0,$0.00,0.00%
/loi/ecal,alife.org,131,38.93%,51,0.00%,10.89,0:09:36,0,$0.00,0.00%
/loi/ecal,jira.atypon.com,124,0.00%,0,0.00%,14.68,0:11:47,0,$0.00,0.00%
/loi/ecal,google,36,61.11%,22,0.00%,15.78,0:10:51,0,$0.00,0.00%
/loi/ecal,(direct),22,100.00%,22,0.00%,4.64,0:01:01,0,$0.00,0.00%
/loi/ecal,doaj.org,15,0.00%,0,0.00%,61.13,0:20:03,0,$0.00,0.00%
/loi/ecal,syntheticdaisies.blogspot.com,15,46.67%,7,0.00%,1.93,0:00:01,0,$0.00,0.00%
/loi/ecal,artificial-immune-systems.org,7,100.00%,7,0.00%,4.14,0:00:25,0,$0.00,0.00%
/loi/ecal,github.com,7,100.00%,7,0.00%,2.14,0:00:10,0,$0.00,0.00%
/loi/ecal,labs.biology.ucsd.edu,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/ecal,m.facebook.com,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/ecal,mit-stag.literatumonline.com,7,0.00%,0,0.00%,4.14,0:00:12,0,$0.00,0.00%
/loi/ecal,researchmap.jp,7,0.00%,0,0.00%,2.14,0:08:24,0,$0.00,0.00%
/loi/edfp,Facebook,"2,213",32.22%,713,72.03%,1.39,0:03:24,0,$0.00,0.00%
/loi/edfp,google,"1,412",74.72%,"1,055",28.90%,5.21,0:01:53,0,$0.00,0.00%
/loi/edfp,twitter,"1,296",93.75%,"1,215",69.68%,1.42,0:00:14,0,$0.00,0.00%
/loi/edfp,(direct),815,81.23%,662,8.10%,9.28,0:04:13,0,$0.00,0.00%
/loi/edfp,aefpweb.org,364,57.97%,211,1.92%,14.3,0:04:42,0,$0.00,0.00%
/loi/edfp,Twitter,269,84.01%,226,84.01%,1.25,0:00:10,0,$0.00,0.00%
/loi/edfp,bing,73,69.86%,51,9.59%,7.27,0:01:07,0,$0.00,0.00%
/loi/edfp,en.wikipedia.org,66,66.67%,44,10.61%,5.62,0:03:17,0,$0.00,0.00%
/loi/edfp,jstor.org,51,70.59%,36,13.73%,5.84,0:02:05,0,$0.00,0.00%
/loi/edfp,scholar.google.com,51,0.00%,0,0.00%,13.71,0:05:42,0,$0.00,0.00%
/loi/edfp,en.m.wikipedia.org,29,100.00%,29,51.72%,4,0:02:05,0,$0.00,0.00%
/loi/edfp,rapid2.library.colostate.edu,29,24.14%,7,0.00%,4,0:00:12,0,$0.00,0.00%
/loi/edfp,hp5ab7xn2p.search.serialssolutions.com,22,31.82%,7,0.00%,8.59,0:11:34,0,$0.00,0.00%
/loi/edfp,t.co,22,68.18%,15,31.82%,2.32,0:00:02,0,$0.00,0.00%
/loi/edfp,ty7zv9nn5c.search.serialssolutions.com,22,31.82%,7,0.00%,4.32,0:00:31,0,$0.00,0.00%
/loi/edfp,10.0.0.7,15,0.00%,0,46.67%,2.4,0:00:02,0,$0.00,0.00%
/loi/edfp,chalkbeat.org,15,0.00%,0,0.00%,6.8,0:00:32,0,$0.00,0.00%
/loi/edfp,facebook,15,100.00%,15,0.00%,1.93,0:00:00,0,$0.00,0.00%
/loi/edfp,idp.pennkey.upenn.edu,15,100.00%,15,0.00%,6.8,0:02:45,0,$0.00,0.00%
/loi/edfp,linkedin.com,15,100.00%,15,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/edfp,login.proxy.library.vanderbilt.edu,15,100.00%,15,0.00%,8.73,0:02:23,0,$0.00,0.00%
/loi/edfp,pm6mt7vg3j.search.serialssolutions.com,15,0.00%,0,0.00%,6.8,0:01:08,0,$0.00,0.00%
/loi/edfp,sk8es4mc2l.search.serialssolutions.com,15,46.67%,7,0.00%,5.8,0:00:43,0,$0.00,0.00%
/loi/edfp,yahoo,15,100.00%,15,0.00%,2.93,0:00:05,0,$0.00,0.00%
/loi/edfp,aa3rw9le2f.search.serialssolutions.com,7,0.00%,0,0.00%,5.14,0:00:36,0,$0.00,0.00%
/loi/edfp,access.ewha.ac.kr,7,0.00%,0,0.00%,4.14,0:00:06,0,$0.00,0.00%
/loi/edfp,Adwords,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/edfp,baidu.com,7,0.00%,0,0.00%,10.43,0:19:17,0,$0.00,0.00%
/loi/edfp,catalog.lib.msu.edu,7,100.00%,7,0.00%,4.14,0:00:25,0,$0.00,0.00%
/loi/edfp,com.google.android.googlequicksearchbox,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/edfp,com.linkedin.android,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/edfp,duckduckgo.com,7,100.00%,7,0.00%,3.14,0:00:36,0,$0.00,0.00%
/loi/edfp,eds.a.ebscohost.com,7,100.00%,7,0.00%,6.29,0:00:27,0,$0.00,0.00%
/loi/edfp,eric.ed.gov,7,0.00%,0,0.00%,20.86,0:06:39,0,$0.00,0.00%
/loi/edfp,fjour.blyun.com,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/edfp,getit.library.nyu.edu,7,100.00%,7,0.00%,6.29,0:00:26,0,$0.00,0.00%
/loi/edfp,hw4sm7zh5k.search.serialssolutions.com,7,100.00%,7,0.00%,10.43,0:10:08,0,$0.00,0.00%
/loi/edfp,icontact-archive.com,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/edfp,idp.u.washington.edu,7,100.00%,7,0.00%,4.14,0:00:17,0,$0.00,0.00%
/loi/edfp,jira.atypon.com,7,0.00%,0,0.00%,25,0:22:09,0,$0.00,0.00%
/loi/edfp,libcat.dartmouth.edu,7,100.00%,7,0.00%,4.14,0:00:20,0,$0.00,0.00%
/loi/edfp,login.emory.edu,7,100.00%,7,0.00%,8.29,0:00:25,0,$0.00,0.00%
/loi/edfp,m.facebook.com,7,100.00%,7,0.00%,13.57,0:02:01,0,$0.00,0.00%
/loi/edfp,mitpress.mit.edu,7,0.00%,0,0.00%,132,1:31:44,0,$0.00,0.00%
/loi/edfp,na01.alma.exlibrisgroup.com,7,100.00%,7,0.00%,4.14,0:02:32,0,$0.00,0.00%
/loi/edfp,na02.alma.exlibrisgroup.com,7,100.00%,7,0.00%,39.57,0:07:29,0,$0.00,0.00%
/loi/edfp,northeastern.userservices.exlibrisgroup.com,7,100.00%,7,0.00%,4.14,0:00:10,0,$0.00,0.00%
/loi/edfp,ovidsp.dc1.ovid.com,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/edfp,p8888-ucelinks.cdlib.org.libproxy.berkeley.edu,7,100.00%,7,0.00%,6.29,0:01:38,0,$0.00,0.00%
/loi/edfp,resolver.ebscohost.com,7,0.00%,0,0.00%,4.14,0:00:24,0,$0.00,0.00%
/loi/edfp,scholar.google.co.id,7,0.00%,0,0.00%,2.14,0:00:02,0,$0.00,0.00%
/loi/edfp,sfx.library.vanderbilt.edu,7,100.00%,7,0.00%,4.14,0:00:30,0,$0.00,0.00%
/loi/edfp,shib.oit.duke.edu,7,100.00%,7,0.00%,8.29,0:00:30,0,$0.00,0.00%
/loi/edfp,shibboleth.usc.edu,7,100.00%,7,0.00%,4.14,0:00:21,0,$0.00,0.00%
/loi/edfp,sydney.alma.exlibrisgroup.com,7,100.00%,7,0.00%,3.14,0:00:32,0,$0.00,0.00%
/loi/edfp,ucelinks.cdlib.org:8888,7,100.00%,7,0.00%,6.29,0:02:06,0,$0.00,0.00%
/loi/edfp,ulrichsweb.serialssolutions.com.proxy-remote.galib.uga.edu,7,100.00%,7,0.00%,6.29,0:01:06,0,$0.00,0.00%
/loi/edfp,utsa.alma.exlibrisgroup.com,7,100.00%,7,0.00%,4.14,0:00:15,0,$0.00,0.00%
/loi/edfp,vs2ga4mq9g.search.serialssolutions.com,7,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/edfp,web.a.ebscohost.com,7,0.00%,0,0.00%,27,0:04:40,0,$0.00,0.00%
/loi/edfp,web.b.ebscohost.com,7,100.00%,7,0.00%,8.29,0:12:19,0,$0.00,0.00%
/loi/edfp,www-jstor-org.ezproxy4.library.arizona.edu,7,100.00%,7,0.00%,4.14,0:00:06,0,$0.00,0.00%
/loi/edfp,www-jstor-org.proxy.lib.utk.edu,7,100.00%,7,0.00%,3.14,0:00:18,0,$0.00,0.00%
/loi/edfp,www-jstor-org.proxy.longwood.edu,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/edfp,xt9lp6eh4r.search.serialssolutions.com,7,100.00%,7,0.00%,4.14,0:00:05,0,$0.00,0.00%
/loi/evco,google,"4,018",66.13%,"2,657",10.15%,5.5,0:02:28,0,$0.00,0.00%
/loi/evco,(direct),983,71.11%,699,8.85%,6.99,0:02:38,0,$0.00,0.00%
